"","soil_year","mod.q","rep.q","max.q","size","web","soil","year","q.norm"
"1190","ns_2015",0.628571428571429,10,0.730884353741497,210,"ns_2015","ns",2015,0.860014892032762
"1191","ns_2015",0.624424012979989,1,0.741243915630071,215,"ns_2015","ns",2015,0.842400186784964
"1192","ns_2015",0.647290427257977,2,0.738171984856679,215,"ns_2015","ns",2015,0.876882949416799
"1193","ns_2015",0.608545159545701,3,0.747906976744186,215,"ns_2015","ns",2015,0.813664236954761
"1194","ns_2015",0.613910221741482,4,0.740724716062736,215,"ns_2015","ns",2015,0.828796728971963
"1195","ns_2015",0.610448891292591,5,0.749248242293132,215,"ns_2015","ns",2015,0.814748513021886
"1196","ns_2015",0.623234180638183,6,0.748772309356409,215,"ns_2015","ns",2015,0.832341384490928
"1197","ns_2015",0.640432666306112,7,0.745267712276906,215,"ns_2015","ns",2015,0.85933236574746
"1198","ns_2015",0.627020010816658,8,0.746998377501352,215,"ns_2015","ns",2015,0.839386041123661
"1199","ns_2015",0.569367225527312,9,0.742888047593294,215,"ns_2015","ns",2015,0.76642399534071
"1200","ns_2015",0.641038399134667,10,0.745181179015684,215,"ns_2015","ns",2015,0.860245021192592
"1201","ns_2015",0.656095041322314,1,0.73400826446281,220,"ns_2015","ns",2015,0.89385238979902
"1202","ns_2015",0.642789256198347,2,0.747231404958677,220,"ns_2015","ns",2015,0.860227838301167
"1203","ns_2015",0.612995867768595,3,0.746446280991735,220,"ns_2015","ns",2015,0.821218999114261
"1204","ns_2015",0.605309917355372,4,0.737809917355372,220,"ns_2015","ns",2015,0.820414449733968
"1205","ns_2015",0.630330578512397,5,0.744834710743802,220,"ns_2015","ns",2015,0.84626907073509
"1206","ns_2015",0.600764462809917,6,0.736487603305785,220,"ns_2015","ns",2015,0.815715648319586
"1207","ns_2015",0.61599173553719,7,0.748636363636364,220,"ns_2015","ns",2015,0.822818347408511
"1208","ns_2015",0.644214876033058,8,0.713264462809917,220,"ns_2015","ns",2015,0.903192167313597
"1209","ns_2015",0.629793388429752,9,0.745661157024793,220,"ns_2015","ns",2015,0.844610695483514
"1210","ns_2015",0.63345041322314,10,0.735495867768595,220,"ns_2015","ns",2015,0.861256250351144
"1211","ns_2015",0.648533333333333,1,0.748286419753086,225,"ns_2015","ns",2015,0.866691304577372
"1212","ns_2015",0.594804938271605,2,0.745204938271605,225,"ns_2015","ns",2015,0.79817632402057
"1213","ns_2015",0.655604938271605,3,0.740424691358025,225,"ns_2015","ns",2015,0.885444456301356
"1214","ns_2015",0.608908641975309,4,0.742597530864198,225,"ns_2015","ns",2015,0.819971272011491
"1215","ns_2015",0.621906172839506,5,0.74401975308642,225,"ns_2015","ns",2015,0.835873201295599
"1216","ns_2015",0.619851851851852,6,0.737777777777778,225,"ns_2015","ns",2015,0.840160642570281
"1217","ns_2015",0.633955555555555,7,0.746311111111111,225,"ns_2015","ns",2015,0.84945212005717
"1218","ns_2015",0.630083950617284,8,0.737382716049383,225,"ns_2015","ns",2015,0.854487007768551
"1219","ns_2015",0.608454320987655,9,0.741254320987654,225,"ns_2015","ns",2015,0.820844214677824
"1220","ns_2015",0.607387654320987,10,0.735565432098765,225,"ns_2015","ns",2015,0.825742521080616
"1221","ns_2015",0.629546313799622,1,0.732665406427221,230,"ns_2015","ns",2015,0.859254863512049
"1222","ns_2015",0.60984877126654,2,0.748241965973535,230,"ns_2015","ns",2015,0.815042190894851
"1223","ns_2015",0.641663516068053,3,0.739810964083176,230,"ns_2015","ns",2015,0.86733442354865
"1224","ns_2015",0.610567107750473,4,0.74132325141777,230,"ns_2015","ns",2015,0.823617911056711
"1225","ns_2015",0.628431001890359,5,0.737088846880907,230,"ns_2015","ns",2015,0.852585145670907
"1226","ns_2015",0.63179584120983,6,0.741625708884688,230,"ns_2015","ns",2015,0.85190660685155
"1227","ns_2015",0.640453686200378,7,0.742117202268431,230,"ns_2015","ns",2015,0.863008813490244
"1228","ns_2015",0.617826086956522,8,0.748733459357278,230,"ns_2015","ns",2015,0.825161583518481
"1229","ns_2015",0.582627599243856,9,0.741512287334594,230,"ns_2015","ns",2015,0.785728853311579
"1230","ns_2015",0.658601134215501,10,0.744158790170133,230,"ns_2015","ns",2015,0.885027688868566
"1231","ns_2015",0.611208691715709,1,0.74205522861023,235,"ns_2015","ns",2015,0.823670082967302
"1232","ns_2015",0.612693526482571,2,0.747994567677682,235,"ns_2015","ns",2015,0.819114941415707
"1233","ns_2015",0.64130375735627,3,0.74882752376641,235,"ns_2015","ns",2015,0.856410504425207
"1234","ns_2015",0.607587143503848,4,0.746582163875056,235,"ns_2015","ns",2015,0.813824884792626
"1235","ns_2015",0.641231326392033,5,0.740896333182436,235,"ns_2015","ns",2015,0.865480496627236
"1236","ns_2015",0.626889995473065,6,0.742272521502942,235,"ns_2015","ns",2015,0.844555035128806
"1237","ns_2015",0.59090991398823,7,0.743250339520145,235,"ns_2015","ns",2015,0.795034838961165
"1238","ns_2015",0.648655500226347,8,0.73999094612947,235,"ns_2015","ns",2015,0.876572211618461
"1239","ns_2015",0.611552738795835,9,0.739230421004979,235,"ns_2015","ns",2015,0.82728297080149
"1240","ns_2015",0.627197827071073,10,0.746509732910819,235,"ns_2015","ns",2015,0.840173676805899
"1241","ns_2015",0.620642361111111,1,0.746631944444445,240,"ns_2015","ns",2015,0.831256103799469
"1242","ns_2015",0.622916666666667,2,0.748576388888889,240,"ns_2015","ns",2015,0.832135071199963
"1243","ns_2015",0.616336805555556,3,0.748888888888889,240,"ns_2015","ns",2015,0.823001669139466
"1244","ns_2015",0.635138888888889,4,0.744340277777778,240,"ns_2015","ns",2015,0.853291038858049
"1245","ns_2015",0.65125,5,0.744826388888889,240,"ns_2015","ns",2015,0.874364831476389
"1246","ns_2015",0.631024305555555,6,0.737395833333333,240,"ns_2015","ns",2015,0.855747045251212
"1247","ns_2015",0.640868055555556,7,0.745659722222222,240,"ns_2015","ns",2015,0.859464493597206
"1248","ns_2015",0.620399305555555,8,0.747951388888889,240,"ns_2015","ns",2015,0.829464741655447
"1249","ns_2015",0.627430555555555,9,0.741493055555555,240,"ns_2015","ns",2015,0.846171856708031
"1250","ns_2015",0.622552083333333,10,0.749027777777778,240,"ns_2015","ns",2015,0.8311468570369
"1251","ns_2015",0.59731778425656,1,0.740891295293628,245,"ns_2015","ns",2015,0.806215146609102
"1252","ns_2015",0.626039150354019,2,0.745222823823407,245,"ns_2015","ns",2015,0.840069748725744
"1253","ns_2015",0.601849229487713,3,0.742290712203249,245,"ns_2015","ns",2015,0.810799892270401
"1254","ns_2015",0.634418992086631,4,0.740124947938359,245,"ns_2015","ns",2015,0.857178228965021
"1255","ns_2015",0.596718034152437,5,0.740957934194086,245,"ns_2015","ns",2015,0.805333213418473
"1256","ns_2015",0.635218658892129,6,0.736059975010413,245,"ns_2015","ns",2015,0.862998506178987
"1257","ns_2015",0.611595168679717,7,0.745955851728447,245,"ns_2015","ns",2015,0.81988118634983
"1258","ns_2015",0.604581424406497,8,0.746522282382341,245,"ns_2015","ns",2015,0.809863869671948
"1259","ns_2015",0.624323198667222,9,0.740857975843399,245,"ns_2015","ns",2015,0.842702945806162
"1260","ns_2015",0.640799666805498,10,0.73972511453561,245,"ns_2015","ns",2015,0.866267285257421
"1261","ns_2015",0.604896,1,0.736544,250,"ns_2015","ns",2015,0.82126254507538
"1262","ns_2015",0.5704,2,0.735904,250,"ns_2015","ns",2015,0.775101100143497
"1263","ns_2015",0.625712,3,0.743008,250,"ns_2015","ns",2015,0.842133597484819
"1264","ns_2015",0.619296,4,0.744704,250,"ns_2015","ns",2015,0.831600206256446
"1265","ns_2015",0.647664,5,0.742944,250,"ns_2015","ns",2015,0.87175345651893
"1266","ns_2015",0.613312,6,0.731488,250,"ns_2015","ns",2015,0.838444376394418
"1267","ns_2015",0.619008,7,0.744096,250,"ns_2015","ns",2015,0.831892659011741
"1268","ns_2015",0.615168,8,0.744224,250,"ns_2015","ns",2015,0.82658984391796
"1269","ns_2015",0.621008,9,0.740704,250,"ns_2015","ns",2015,0.838402384758284
"1270","ns_2015",0.657584,10,0.7416,250,"ns_2015","ns",2015,0.886709816612729
"1271","ns_2015",0.647304882737409,1,0.744575163398693,255,"ns_2015","ns",2015,0.869361368142762
"1272","ns_2015",0.637339484813533,2,0.74239138792772,255,"ns_2015","ns",2015,0.858495256245598
"1273","ns_2015",0.608519800076894,3,0.746820453671664,255,"ns_2015","ns",2015,0.814814052139533
"1274","ns_2015",0.651841599384852,4,0.73119569396386,255,"ns_2015","ns",2015,0.891473520380264
"1275","ns_2015",0.616470588235294,5,0.746543637062668,255,"ns_2015","ns",2015,0.825766315095583
"1276","ns_2015",0.641353325643983,6,0.745036524413687,255,"ns_2015","ns",2015,0.860834743838501
"1277","ns_2015",0.576685890042291,7,0.738792772010765,255,"ns_2015","ns",2015,0.780578684429642
"1278","ns_2015",0.613210303729335,8,0.740638216070742,255,"ns_2015","ns",2015,0.827948504983389
"1279","ns_2015",0.590126874279123,9,0.744267589388697,255,"ns_2015","ns",2015,0.79289610711629
"1280","ns_2015",0.619284890426759,10,0.742760476739715,255,"ns_2015","ns",2015,0.833761232349166
"1281","ns_2015",0.62810650887574,1,0.74103550295858,260,"ns_2015","ns",2015,0.847606499780413
"1282","ns_2015",0.618727810650888,2,0.749082840236686,260,"ns_2015","ns",2015,0.82598048896086
"1283","ns_2015",0.634363905325444,3,0.749792899408284,260,"ns_2015","ns",2015,0.846052164305725
"1284","ns_2015",0.598786982248521,4,0.742307692307692,260,"ns_2015","ns",2015,0.806656038262257
"1285","ns_2015",0.613210059171598,5,0.741508875739645,260,"ns_2015","ns",2015,0.826976020428521
"1286","ns_2015",0.622041420118343,6,0.746094674556213,260,"ns_2015","ns",2015,0.833729875485764
"1287","ns_2015",0.627573964497042,7,0.743224852071006,260,"ns_2015","ns",2015,0.844393137215875
"1288","ns_2015",0.611849112426036,8,0.74801775147929,260,"ns_2015","ns",2015,0.817960685045288
"1289","ns_2015",0.635340236686391,9,0.740473372781065,260,"ns_2015","ns",2015,0.858019018699058
"1290","ns_2015",0.614393491124261,10,0.734023668639053,260,"ns_2015","ns",2015,0.83702136235389
"1291","ns_2015",0.620064079743681,1,0.733983624065503,265,"ns_2015","ns",2015,0.844792798385845
"1292","ns_2015",0.621559273762905,2,0.749106443574226,265,"ns_2015","ns",2015,0.829734250845911
"1293","ns_2015",0.627440370238519,3,0.730366678533286,265,"ns_2015","ns",2015,0.859075843244297
"1294","ns_2015",0.611762192951228,4,0.748195087219651,265,"ns_2015","ns",2015,0.817650641391649
"1295","ns_2015",0.61933784264863,5,0.749448202207191,265,"ns_2015","ns",2015,0.826391791753753
"1296","ns_2015",0.623951584193663,6,0.748365966536134,265,"ns_2015","ns",2015,0.833751950374852
"1297","ns_2015",0.628066927732289,7,0.739793520825916,265,"ns_2015","ns",2015,0.848975977825685
"1298","ns_2015",0.625190459238163,8,0.749077963688145,265,"ns_2015","ns",2015,0.834613337388791
"1299","ns_2015",0.61938056247775,9,0.74936276254895,265,"ns_2015","ns",2015,0.826543022195196
"1300","ns_2015",0.62688501245995,10,0.743837664649342,265,"ns_2015","ns",2015,0.842771268856727
"1301","ns_2015",0.625898491083677,1,0.742798353909465,270,"ns_2015","ns",2015,0.842622345337027
"1302","ns_2015",0.625349794238683,2,0.744609053497943,270,"ns_2015","ns",2015,0.839836409859621
"1303","ns_2015",0.625377229080933,3,0.739451303155007,270,"ns_2015","ns",2015,0.845731458464735
"1304","ns_2015",0.640411522633745,4,0.73758573388203,270,"ns_2015","ns",2015,0.868253673051888
"1305","ns_2015",0.615637860082305,5,0.747736625514403,270,"ns_2015","ns",2015,0.823335167859109
"1306","ns_2015",0.629039780521262,6,0.749492455418381,270,"ns_2015","ns",2015,0.839287675244335
"1307","ns_2015",0.636378600823045,7,0.739753086419753,270,"ns_2015","ns",2015,0.860258121940365
"1308","ns_2015",0.623635116598079,8,0.748395061728395,270,"ns_2015","ns",2015,0.83329667509806
"1309","ns_2015",0.616159122085048,9,0.746584362139918,270,"ns_2015","ns",2015,0.825304082607577
"1310","ns_2015",0.611481481481482,10,0.737530864197531,270,"ns_2015","ns",2015,0.829092735185805
"1311","ns_2015",0.635120661157024,1,0.734995041322314,275,"ns_2015","ns",2015,0.864115572826712
"1312","ns_2015",0.61865785123967,2,0.742003305785124,275,"ns_2015","ns",2015,0.833766974373597
"1313","ns_2015",0.613130578512397,3,0.749804958677686,275,"ns_2015","ns",2015,0.817720090293454
"1314","ns_2015",0.62697520661157,4,0.740125619834711,275,"ns_2015","ns",2015,0.847119988565711
"1315","ns_2015",0.618512396694215,5,0.748482644628099,275,"ns_2015","ns",2015,0.826355027913222
"1316","ns_2015",0.629606611570248,6,0.747953719008265,275,"ns_2015","ns",2015,0.841772151898734
"1317","ns_2015",0.602895867768595,7,0.733302479338843,275,"ns_2015","ns",2015,0.822165320253895
"1318","ns_2015",0.619173553719008,8,0.746234710743801,275,"ns_2015","ns",2015,0.82973030442641
"1319","ns_2015",0.611623140495868,9,0.745044628099173,275,"ns_2015","ns",2015,0.820921482322874
"1320","ns_2015",0.603014876033058,10,0.738988429752066,275,"ns_2015","ns",2015,0.816000429445657
"1321","ns_2015",0.627665816326531,1,0.747423469387755,280,"ns_2015","ns",2015,0.839772688487662
"1322","ns_2015",0.608928571428572,2,0.747066326530612,280,"ns_2015","ns",2015,0.815093051050026
"1323","ns_2015",0.62140306122449,3,0.736811224489796,280,"ns_2015","ns",2015,0.843368071183741
"1324","ns_2015",0.624158163265306,4,0.747908163265306,280,"ns_2015","ns",2015,0.834538508765946
"1325","ns_2015",0.646198979591837,5,0.744464285714286,280,"ns_2015","ns",2015,0.868005345577904
"1326","ns_2015",0.629005102040816,6,0.744566326530612,280,"ns_2015","ns",2015,0.844793915099187
"1327","ns_2015",0.617461734693877,7,0.743494897959184,280,"ns_2015","ns",2015,0.830485503516898
"1328","ns_2015",0.625446428571429,8,0.735229591836735,280,"ns_2015","ns",2015,0.850681794524826
"1329","ns_2015",0.626313775510204,9,0.735127551020408,280,"ns_2015","ns",2015,0.851979734184683
"1330","ns_2015",0.637908163265306,10,0.74125,280,"ns_2015","ns",2015,0.860584368654713
"1331","ns_2015",0.626863650353955,1,0.739649122807017,285,"ns_2015","ns",2015,0.847514897300176
"1332","ns_2015",0.613357956294245,2,0.745386272699292,285,"ns_2015","ns",2015,0.822872621564482
"1333","ns_2015",0.610403200984918,3,0.735438596491228,285,"ns_2015","ns",2015,0.829985268514798
"1334","ns_2015",0.603459526008002,4,0.747159125884888,285,"ns_2015","ns",2015,0.807672027418929
"1335","ns_2015",0.621397353031702,5,0.745460141582025,285,"ns_2015","ns",2015,0.833575557390586
"1336","ns_2015",0.618516466605109,6,0.742185287780856,285,"ns_2015","ns",2015,0.833372039015327
"1337","ns_2015",0.646820560172361,7,0.74065866420437,285,"ns_2015","ns",2015,0.873304521276596
"1338","ns_2015",0.602856263465682,8,0.748291782086796,285,"ns_2015","ns",2015,0.805643303718328
"1339","ns_2015",0.620141582025239,9,0.72751000307787,285,"ns_2015","ns",2015,0.852416570771001
"1340","ns_2015",0.620116959064328,10,0.745484764542936,285,"ns_2015","ns",2015,0.831830492799577
"1341","ns_2015",0.617871581450654,1,0.742425683709869,290,"ns_2015","ns",2015,0.832233575707102
"1342","ns_2015",0.622068965517241,2,0.737027348394768,290,"ns_2015","ns",2015,0.844024264326278
"1343","ns_2015",0.632936979785969,3,0.749774078478002,290,"ns_2015","ns",2015,0.844170261354986
"1344","ns_2015",0.625053507728894,4,0.743043995243758,290,"ns_2015","ns",2015,0.841206593054888
"1345","ns_2015",0.612461355529132,5,0.731034482758621,290,"ns_2015","ns",2015,0.837800910865322
"1346","ns_2015",0.602877526753865,6,0.736932223543401,290,"ns_2015","ns",2015,0.818090873886666
"1347","ns_2015",0.613293697978597,7,0.73731272294887,290,"ns_2015","ns",2015,0.831795897303574
"1348","ns_2015",0.63230677764566,8,0.739048751486326,290,"ns_2015","ns",2015,0.855568426810825
"1349","ns_2015",0.616956004756243,9,0.741141498216409,290,"ns_2015","ns",2015,0.832440237445853
"1350","ns_2015",0.641700356718193,10,0.735671819262782,290,"ns_2015","ns",2015,0.872264425408114
"1351","ns_2015",0.608491812697501,1,0.747739155415111,295,"ns_2015","ns",2015,0.813775510204082
"1352","ns_2015",0.608813559322034,2,0.749485779948291,295,"ns_2015","ns",2015,0.812308352753588
"1353","ns_2015",0.630577420281528,3,0.735214018960069,295,"ns_2015","ns",2015,0.857678722140602
"1354","ns_2015",0.641390405056018,4,0.742866992243608,295,"ns_2015","ns",2015,0.863398713030565
"1355","ns_2015",0.597989083596668,5,0.746796897443263,295,"ns_2015","ns",2015,0.80073857516541
"1356","ns_2015",0.618075265728239,6,0.745004309106579,295,"ns_2015","ns",2015,0.829626430576549
"1357","ns_2015",0.589623671358805,7,0.73376615914967,295,"ns_2015","ns",2015,0.803558005512403
"1358","ns_2015",0.662453318012065,8,0.743602413099684,295,"ns_2015","ns",2015,0.890870317715415
"1359","ns_2015",0.613237575409365,9,0.746911806952026,295,"ns_2015","ns",2015,0.821030769230769
"1360","ns_2015",0.653858086756679,10,0.747164607871301,295,"ns_2015","ns",2015,0.875119190427855
"1361","ns_2015",0.625933333333333,1,0.736066666666667,300,"ns_2015","ns",2015,0.850375871750747
"1362","ns_2015",0.6002,2,0.748111111111111,300,"ns_2015","ns",2015,0.802287241942671
"1363","ns_2015",0.637511111111111,3,0.734422222222222,300,"ns_2015","ns",2015,0.868044418893158
"1364","ns_2015",0.644833333333333,4,0.746377777777778,300,"ns_2015","ns",2015,0.863950337928365
"1365","ns_2015",0.630888888888889,5,0.744377777777778,300,"ns_2015","ns",2015,0.847538585544975
"1366","ns_2015",0.620955555555556,6,0.7426,300,"ns_2015","ns",2015,0.836191160187928
"1367","ns_2015",0.616688888888889,7,0.741177777777778,300,"ns_2015","ns",2015,0.832039096932811
"1368","ns_2015",0.668233333333333,8,0.741244444444444,300,"ns_2015","ns",2015,0.901501978654515
"1369","ns_2015",0.615511111111111,9,0.745044444444444,300,"ns_2015","ns",2015,0.826140125868703
"1370","ns_2015",0.651344444444444,10,0.7406,300,"ns_2015","ns",2015,0.879482101599304
"1371","ns_2015",0.604901908089223,1,0.747089492072024,305,"ns_2015","ns",2015,0.809677976344643
"1372","ns_2015",0.629594195108842,2,0.740553614619726,305,"ns_2015","ns",2015,0.850166932791407
"1373","ns_2015",0.613125503896802,3,0.743262563826928,305,"ns_2015","ns",2015,0.824911052616355
"1374","ns_2015",0.604192421392099,4,0.742424079548509,305,"ns_2015","ns",2015,0.813810378779103
"1375","ns_2015",0.631916151572158,5,0.727890352055899,305,"ns_2015","ns",2015,0.868147448015123
"1376","ns_2015",0.640472991131416,6,0.744595538833647,305,"ns_2015","ns",2015,0.86016227297664
"1377","ns_2015",0.626519752754636,7,0.746466003762429,305,"ns_2015","ns",2015,0.839314516129032
"1378","ns_2015",0.628336468691212,8,0.736576189196453,305,"ns_2015","ns",2015,0.853050204319906
"1379","ns_2015",0.600558989518946,9,0.742832571889277,305,"ns_2015","ns",2015,0.808471534832566
"1380","ns_2015",0.641870464928782,10,0.746466003762429,305,"ns_2015","ns",2015,0.859879032258065
"1381","ns_2015",0.632393340270551,1,0.74732570239334,310,"ns_2015","ns",2015,0.846208471413852
"1382","ns_2015",0.587055150884495,2,0.737918834547347,310,"ns_2015","ns",2015,0.795555179513213
"1383","ns_2015",0.641821019771072,3,0.740790842872008,310,"ns_2015","ns",2015,0.866399775249333
"1384","ns_2015",0.628574401664933,4,0.73465140478668,310,"ns_2015","ns",2015,0.855609065155808
"1385","ns_2015",0.624869927159209,5,0.731071800208117,310,"ns_2015","ns",2015,0.854731268503758
"1386","ns_2015",0.636253902185224,6,0.746971904266389,310,"ns_2015","ns",2015,0.851777554886883
"1387","ns_2015",0.613048907388137,7,0.741165452653486,310,"ns_2015","ns",2015,0.827141774071266
"1388","ns_2015",0.609562955254943,8,0.747034339229969,310,"ns_2015","ns",2015,0.815977155592701
"1389","ns_2015",0.627523413111343,9,0.73525494276795,310,"ns_2015","ns",2015,0.8534773132554
"1390","ns_2015",0.624089490114464,10,0.742206035379813,310,"ns_2015","ns",2015,0.840857471328828
"1391","ns_2015",0.637833207357017,1,0.739208868732678,315,"ns_2015","ns",2015,0.862859246332552
"1392","ns_2015",0.625255731922399,2,0.736124968505921,315,"ns_2015","ns",2015,0.849388023329044
"1393","ns_2015",0.624943310657596,3,0.744590576971529,315,"ns_2015","ns",2015,0.839311334289814
"1394","ns_2015",0.63358024691358,4,0.746787603930461,315,"ns_2015","ns",2015,0.848407557354926
"1395","ns_2015",0.636512975560594,5,0.749024943310658,315,"ns_2015","ns",2015,0.849788757030219
"1396","ns_2015",0.61183169564122,6,0.740196523053666,315,"ns_2015","ns",2015,0.82658007243417
"1397","ns_2015",0.626626354245402,7,0.733927941546989,315,"ns_2015","ns",2015,0.853798198396133
"1398","ns_2015",0.623038548752834,8,0.741305114638448,315,"ns_2015","ns",2015,0.840461689053238
"1399","ns_2015",0.609634668682288,9,0.731529352481733,315,"ns_2015","ns",2015,0.833370071363624
"1400","ns_2015",0.614391534391534,10,0.737414965986394,315,"ns_2015","ns",2015,0.833169331693317
"1401","ns_2015",0.617353515625,1,0.73990234375,320,"ns_2015","ns",2015,0.834371617876092
"1402","ns_2015",0.626083984375,2,0.74412109375,320,"ns_2015","ns",2015,0.841373789338303
"1403","ns_2015",0.616103515625,3,0.73423828125,320,"ns_2015","ns",2015,0.839105684568935
"1404","ns_2015",0.621396484375,4,0.74783203125,320,"ns_2015","ns",2015,0.830930554467341
"1405","ns_2015",0.59025390625,5,0.74525390625,320,"ns_2015","ns",2015,0.792017192127264
"1406","ns_2015",0.6225390625,6,0.74521484375,320,"ns_2015","ns",2015,0.835381994496134
"1407","ns_2015",0.618818359375,7,0.7335546875,320,"ns_2015","ns",2015,0.84358858299164
"1408","ns_2015",0.62216796875,8,0.74271484375,320,"ns_2015","ns",2015,0.837694269860888
"1409","ns_2015",0.613583984375,9,0.74927734375,320,"ns_2015","ns",2015,0.818901024424576
"1410","ns_2015",0.6138671875,10,0.74470703125,320,"ns_2015","ns",2015,0.824306957958509
"1411","ns_2015",0.600691124260355,1,0.745429585798817,325,"ns_2015","ns",2015,0.805832147937411
"1412","ns_2015",0.60887100591716,2,0.744085207100592,325,"ns_2015","ns",2015,0.818281293737436
"1413","ns_2015",0.614021301775148,3,0.741642603550296,325,"ns_2015","ns",2015,0.827920751633987
"1414","ns_2015",0.614371597633136,4,0.736340828402367,325,"ns_2015","ns",2015,0.834357642460399
"1415","ns_2015",0.603256804733728,5,0.747285207100592,325,"ns_2015","ns",2015,0.807264480818933
"1416","ns_2015",0.6197775147929,6,0.739256804733728,325,"ns_2015","ns",2015,0.838379181394396
"1417","ns_2015",0.611455621301775,7,0.742191715976331,325,"ns_2015","ns",2015,0.82385131515167
"1418","ns_2015",0.615233136094674,8,0.742078106508876,325,"ns_2015","ns",2015,0.829067898241943
"1419","ns_2015",0.629481656804734,9,0.749595266272189,325,"ns_2015","ns",2015,0.83976204910579
"1420","ns_2015",0.61548875739645,10,0.741226035502959,325,"ns_2015","ns",2015,0.830365810044449
"1421","ns_2015",0.636078971533517,1,0.736326905417815,330,"ns_2015","ns",2015,0.863854039358492
"1422","ns_2015",0.622047750229568,2,0.738971533516988,330,"ns_2015","ns",2015,0.841774983224395
"1423","ns_2015",0.633305785123967,3,0.740440771349863,330,"ns_2015","ns",2015,0.855309174789791
"1424","ns_2015",0.609127640036731,4,0.746299357208448,330,"ns_2015","ns",2015,0.816197460379959
"1425","ns_2015",0.613471074380165,5,0.744591368227732,330,"ns_2015","ns",2015,0.823903016550329
"1426","ns_2015",0.613480257116621,6,0.73425160697888,330,"ns_2015","ns",2015,0.83551775887944
"1427","ns_2015",0.61267217630854,7,0.726372819100092,330,"ns_2015","ns",2015,0.843467927486031
"1428","ns_2015",0.628512396694215,8,0.748209366391185,330,"ns_2015","ns",2015,0.840022091310751
"1429","ns_2015",0.616115702479339,9,0.746978879706153,330,"ns_2015","ns",2015,0.824810070562781
"1430","ns_2015",0.647309458218549,10,0.748337924701561,330,"ns_2015","ns",2015,0.864996196038972
"1431","ns_2015",0.613686789930943,1,0.73334818445088,335,"ns_2015","ns",2015,0.836828675577157
"1432","ns_2015",0.622160837603029,2,0.748371574961016,335,"ns_2015","ns",2015,0.831352844521706
"1433","ns_2015",0.636070394297171,3,0.744094453107596,335,"ns_2015","ns",2015,0.854824803008167
"1434","ns_2015",0.609480953441747,4,0.743345956783248,335,"ns_2015","ns",2015,0.819915609791182
"1435","ns_2015",0.616440187124081,5,0.740031187346848,335,"ns_2015","ns",2015,0.832992173389524
"1436","ns_2015",0.599679215860993,6,0.748425038984184,335,"ns_2015","ns",2015,0.801254881417278
"1437","ns_2015",0.648536422365783,7,0.734898641122744,335,"ns_2015","ns",2015,0.882484176831487
"1438","ns_2015",0.633049676988193,8,0.743631098240143,335,"ns_2015","ns",2015,0.851295324370312
"1439","ns_2015",0.615219425261751,9,0.74582312319002,335,"ns_2015","ns",2015,0.824886499402629
"1440","ns_2015",0.629476498106483,10,0.738641122744487,335,"ns_2015","ns",2015,0.852208845031003
"1441","ns_2015",0.649567474048443,1,0.748252595155709,340,"ns_2015","ns",2015,0.86811255751578
"1442","ns_2015",0.637136678200692,2,0.747249134948097,340,"ns_2015","ns",2015,0.852642911717719
"1443","ns_2015",0.593356401384083,3,0.744896193771626,340,"ns_2015","ns",2015,0.796562536290791
"1444","ns_2015",0.61378892733564,4,0.742941176470588,340,"ns_2015","ns",2015,0.826160868147735
"1445","ns_2015",0.610216262975778,5,0.744290657439447,340,"ns_2015","ns",2015,0.819862854486285
"1446","ns_2015",0.612430795847751,6,0.73257785467128,340,"ns_2015","ns",2015,0.835994143069693
"1447","ns_2015",0.626176470588235,7,0.746453287197232,340,"ns_2015","ns",2015,0.838868930351142
"1448","ns_2015",0.620008650519031,8,0.742335640138408,340,"ns_2015","ns",2015,0.835213368448039
"1449","ns_2015",0.609965397923875,9,0.74939446366782,340,"ns_2015","ns",2015,0.813944361075839
"1450","ns_2015",0.6160553633218,10,0.742145328719723,340,"ns_2015","ns",2015,0.830100708690787
"1451","ns_2015",0.626465028355388,1,0.745440033606385,345,"ns_2015","ns",2015,0.840396276176093
"1452","ns_2015",0.619054820415879,2,0.74443184204999,345,"ns_2015","ns",2015,0.83158025415886
"1453","ns_2015",0.599756353707204,3,0.74270111321151,345,"ns_2015","ns",2015,0.807533936651584
"1454","ns_2015",0.630338164251208,4,0.74196177273682,345,"ns_2015","ns",2015,0.849556119213697
"1455","ns_2015",0.600151228733459,5,0.737710565007352,345,"ns_2015","ns",2015,0.813532104867549
"1456","ns_2015",0.61574459147238,6,0.748783868935097,345,"ns_2015","ns",2015,0.822326197208384
"1457","ns_2015",0.611510186935518,7,0.746044948540222,345,"ns_2015","ns",2015,0.819669361922566
"1458","ns_2015",0.63365679479101,8,0.74911993278723,345,"ns_2015","ns",2015,0.845868287649724
"1459","ns_2015",0.617030035706784,9,0.74448225162781,345,"ns_2015","ns",2015,0.828804225161377
"1460","ns_2015",0.627700063011972,10,0.745389624028565,345,"ns_2015","ns",2015,0.842110009017133
"1461","ns_2015",0.608024489795919,1,0.747559183673469,350,"ns_2015","ns",2015,0.813346291604788
"1462","ns_2015",0.641518367346939,2,0.748979591836735,350,"ns_2015","ns",2015,0.856523160762943
"1463","ns_2015",0.648244897959183,3,0.743526530612245,350,"ns_2015","ns",2015,0.871851737994335
"1464","ns_2015",0.633036734693878,4,0.735216326530612,350,"ns_2015","ns",2015,0.861021051696572
